,ddpg,rip,ospf,random
33,0.016081632653061236,0.017653061224489806,0.01946938775510205,0.023673469387755105
34,0.015102040816326542,0.019775510204081644,0.018081632653061234,0.025632653061224496
35,0.01806122448979592,0.016081632653061236,0.019530612244897966,0.024938775510204087
36,0.01816326530612245,0.0253469387755102,0.02120408163265307,0.026693877551020404
37,0.01669387755102041,0.021448979591836743,0.024285714285714285,0.022918367346938775
38,0.01626530612244899,0.017632653061224496,0.020591836734693884,0.022163265306122452
39,0.023020408163265314,0.02240816326530613,0.01826530612244899,0.023693877551020412
40,0.018448979591836733,0.02644897959183673,0.022795918367346943,0.020510204081632663
41,0.01893877551020408,0.019897959183673482,0.02093877551020409,0.023020408163265303
42,0.0149591836734694,0.02016326530612246,0.023122448979591842,0.0239795918367347
43,0.01838775510204082,0.01940816326530613,0.02440816326530612,0.027632653061224498
44,0.02991836734693876,0.0199591836734694,0.024020408163265314,0.022959183673469396
45,0.019163265306122453,0.0196326530612245,0.020979591836734698,0.04267346938775508
46,0.01781632653061225,0.01773469387755103,0.023734693877551023,0.022326530612244908
47,0.01883673469387755,0.020857142857142866,0.021530612244897964,0.026224489795918363
48,0.020163265306122446,0.01746938775510205,0.02689795918367346,0.024306122448979593
49,0.01406122448979593,0.02255102040816327,0.0276938775510204,0.019755102040816337
50,0.02042857142857144,0.02369387755102042,0.01873469387755103,0.023224489795918377
51,0.020836734693877545,0.019163265306122456,0.019897959183673476,0.022857142857142864
52,0.030102040816326534,0.01953061224489797,0.021081632653061233,0.022346938775510205
53,0.02220408163265306,0.018489795918367358,0.02204081632653062,0.031081632653061228
54,0.02391836734693878,0.022367346938775522,0.021551020408163268,0.02812244897959184
55,0.016081632653061232,0.02140816326530613,0.02246938775510205,0.02673469387755101
56,0.015551020408163276,0.019285714285714295,0.0189591836734694,0.027816326530612237
57,0.023102040816326525,0.023020408163265314,0.02314285714285715,0.024591836734693878
58,0.014489795918367358,0.023469387755102045,0.024938775510204073,0.027816326530612244
59,0.021428571428571432,0.021857142857142867,0.021244897959183683,0.03208163265306121
60,0.03522448979591836,0.0179591836734694,0.027040816326530607,0.02083673469387756
61,0.02753061224489794,0.019183673469387767,0.021877551020408174,0.022999999999999996
62,0.018530612244897965,0.019448979591836748,0.031183673469387756,0.021897959183673467
63,0.020632653061224488,0.018244897959183683,0.022346938775510212,0.021306122448979597
64,0.01769387755102041,0.01967346938775511,0.021183673469387765,0.02353061224489796
65,0.018959183673469396,0.019877551020408175,0.02404081632653062,0.025571428571428575
66,0.018714285714285715,0.021244897959183686,0.02367346938775511,0.03263265306122449
67,0.017183673469387758,0.020081632653061236,0.020918367346938783,0.02977551020408162
68,0.032816326530612235,0.01814285714285715,0.023714285714285712,0.025346938775510204
69,0.02048979591836735,0.022653061224489807,0.022285714285714284,0.026816326530612233
70,0.018448979591836744,0.01953061224489797,0.024163265306122457,0.029061224489795912
71,0.01648979591836735,0.02104081632653062,0.01946938775510205,0.027877551020408155
72,0.017816326530612256,0.020673469387755113,0.023816326530612254,0.028326530612244886
73,0.014367346938775522,0.01783673469387756,0.023612244897959187,0.026489795918367344
74,0.0274081632653061,0.018489795918367358,0.022122448979591834,0.023959183673469397
75,0.017326530612244904,0.03587755102040815,0.026061224489795913,0.03681632653061223
76,0.027346938775510202,0.02591836734694,0.024224489795918375,0.029306122448979587
77,0.018959183673469385,0.02738775510204077,0.023877551020408165,0.05322448979591836
78,0.019285714285714288,0.022857142857142864,0.027204081632653063,0.033020408163265305
79,0.021836734693877553,0.017857142857142867,0.02038775510204083,0.025530612244897957
80,0.02099999999999999,0.014346938775510212,0.023061224489795924,0.03012244897959183
81,0.025061224489795916,0.01685714285714287,0.020142857142857153,0.023326530612244906
82,0.020061224489795908,0.038387755102040795,0.027979591836734676,0.03328571428571428
83,0.028714285714285723,0.03820408163265304,0.02312244897959185,0.02718367346938776
84,0.022673469387755107,0.029653061224489803,0.0229795918367347,0.031918367346938765
85,0.022346938775510194,0.022938775510204085,0.020795918367346945,0.024346938775510207
86,0.03369387755102038,0.02575510204081633,0.024081632653061222,0.030326530612244884
87,0.025326530612244894,0.01836734693877552,0.021448979591836746,0.020551020408163277
88,0.018795918367346946,0.01021632653061224,0.02314285714285715,0.03244897959183672
89,0.02114285714285714,0.03802040816326527,0.02528571428571428,0.029408163265306115
90,0.0209795918367347,0.029163265306122437,0.021224489795918376,0.030816326530612247
91,0.02379591836734693,0.0251428571428571,0.02410204081632652,0.028632653061224485
92,0.023591836734693863,0.0395510204081633,0.024693877551020406,0.027020408163265293
93,0.029530612244897943,0.01779591836734695,0.02520408163265306,0.030244897959183663
94,0.024163265306122454,0.017918367346938784,0.02506122448979592,0.032795918367346924
95,0.02285714285714285,0.023755102040816333,0.024102040816326532,0.027938775510204076
96,0.018755102040816325,0.02169387755102042,0.02520408163265306,0.02683673469387755
97,0.026979591836734696,0.021612244897959192,0.02606122448979592,0.026040816326530616
98,0.021183673469387748,0.02344897959183674,0.023816326530612247,0.025142857142857144
99,0.021979591836734695,0.02614285714285714,0.025326530612244904,0.029877551020408136
100,0.02485714285714286,0.022489795918367354,0.026428571428571433,0.03569387755102038
101,0.027061224489795917,0.02024489795918369,0.02677551020408162,0.028183673469387754
102,0.019836734693877547,0.021387755102040825,0.02716326530612245,0.0219591836734694
103,0.022551020408163258,0.022673469387755107,0.02630612244897959,0.025142857142857147
104,0.02485714285714285,0.021836734693877553,0.02493877551020409,0.034571428571428565
105,0.02363265306122449,0.0226326530612245,0.026857142857142854,0.026653061224489794
106,0.02536734693877548,0.02246938775510204,0.02704081632653061,0.03128571428571428
107,0.02508163265306122,0.02253061224489797,0.023734693877551023,0.02216326530612246
108,0.034551020408163234,0.024428571428571435,0.022224489795918376,0.026326530612244894
109,0.02748979591836735,0.019775510204081647,0.024591836734693884,0.030591836734693876
110,0.023693877551020415,0.024020408163265304,0.02414285714285714,0.03844897959183674
111,0.020693877551020406,0.023142857142857146,0.026795918367346933,0.027387755102040813
112,0.01708163265306123,0.02212244897959184,0.023877551020408165,0.038612244897959176
113,0.01920408163265296,0.022102040816326534,0.025591836734693882,0.02120408163265307
114,0.029224489795918355,0.02226530612244898,0.02689795918367346,0.024877551020408173
115,0.02404081632653061,0.02673469387755102,0.030428571428571423,0.031918367346938765
116,0.020428571428571428,0.025673469387755096,0.027040816326530603,0.027040816326530607
117,0.019489795918367355,0.021142857142857158,0.025367346938775518,0.029285714285714283
118,0.016897959183673476,0.022591836734693886,0.0333469387755102,0.027122448979591835
119,0.024938775510204077,0.023244897959183677,0.030714285714285704,0.029285714285714276
120,0.02248979591836734,0.029346938775510197,0.02757142857142857,0.027857142857142848
121,0.02367346938775509,0.023816326530612254,0.02630612244897959,0.029938775510204085
122,0.025183673469387748,0.02953061224489794,0.024755102040816327,0.02504081632653062
123,0.022081632653061217,0.0295306122448978,0.024714285714285706,0.03110204081632654
124,0.0306938775510204,0.02710204081632652,0.02663265306122449,0.031061224489795917
125,0.02383673469387755,0.024163265306122433,0.028142857142857133,0.027959183673469386
126,0.039877551020408165,0.019510204081632662,0.026367346938775505,0.02985714285714286
127,0.020816326530612248,0.03255102040816325,0.02414285714285715,0.029775510204081625
128,0.024999999999999994,0.03040816326530613,0.028306122448979582,0.02979591836734693
129,0.018693877551020407,0.024816326530612248,0.024530612244897967,0.03946938775510202
130,0.02383673469387755,0.025816326530612242,0.026224489795918366,0.03808163265306122
131,0.022530612244897958,0.02408163265306123,0.023959183673469386,0.029306122448979594
132,0.023795918367346933,0.026551020408163258,0.025326530612244897,0.031163265306122446
133,0.023081632653061217,0.028224489795918344,0.02938775510204082,0.032040816326530615
134,0.03267346938775511,0.028673469387755102,0.023000000000000003,0.030734693877551025
135,0.024122448979591836,0.02377551020408163,0.024979591836734694,0.029387755102040815
136,0.02144897959183674,0.022632653061224493,0.02418367346938776,0.029244897959183662
137,0.026163265306122445,0.03193877551020406,0.026959183673469386,0.03255102040816327
138,0.025448979591836743,0.029510204081632633,0.024591836734693874,0.025061224489795923
139,0.029081632653061223,0.031081632653061228,0.03140816326530611,0.030326530612244888
140,0.02195918367346938,0.02397959183673469,0.02510204081632653,0.033979591836734685
141,0.021795918367346935,0.02722448979591837,0.025285714285714283,0.03438775510204081
142,0.025020408163265298,0.024897959183673473,0.028938775510204077,0.0403469387755102
143,0.028775510204081627,0.029408163265306115,0.027061224489795914,0.02624489795918368
144,0.019551020408163266,0.02677551020408164,0.028367346938775507,0.033571428571428565
145,0.023367346938775502,0.02781632653061225,0.023612244897959187,0.027836734693877544
146,0.025408163265306122,0.02414285714285714,0.030244897959183663,0.03932653061224489
147,0.020571428571428577,0.02175510204081633,0.026816326530612247,0.02924489795918367
148,0.022959183673469385,0.02555102040816327,0.02844897959183673,0.03120408163265305
149,0.03197959183673469,0.02383673469387755,0.032591836734693874,0.02914285714285714
150,0.02514285714285714,0.025551020408163275,0.029469387755102036,0.02963265306122448
151,0.02357142857142857,0.025673469387755103,0.0263469387755102,0.031755102040816316
152,0.025204081632653055,0.02740816326530613,0.026938775510204082,0.03379591836734693
153,0.02506122448979591,0.02779591836734694,0.029000000000000005,0.032510204081632646
154,0.024632653061224478,0.028857142857142852,0.02689795918367346,0.03595918367346937
155,0.02879591836734693,0.026306122448979587,0.029367346938775508,0.028918367346938773
156,0.023346938775510202,0.023346938775510202,0.02769387755102041,0.03538775510204082
157,0.032326530612244886,0.02848979591836735,0.02822448979591837,0.029673469387755096
158,0.025734693877551024,0.025979591836734695,0.028326530612244907,0.027979591836734683
159,0.020510204081632698,0.03175510204081632,0.02604081632653061,0.02781632653061224
160,0.019285714285714278,0.02732653061224489,0.02828571428571429,0.032448979591836735
161,0.02924489795918366,0.024591836734693884,0.028204081632653054,0.027020408163265307
162,0.02777551020408164,0.02820408163265306,0.02281632653061225,0.03983673469387754
163,0.022734693877551025,0.025877551020408163,0.03344897959183673,0.03285714285714286
164,0.023387755102040806,0.025408163265306115,0.02759183673469388,0.03628571428571428
165,0.03057142857142856,0.025387755102040808,0.024448979591836728,0.028204081632653064
166,0.02091836734693878,0.0280408163265306,0.029795918367346925,0.03653061224489795
167,0.023448979591836724,0.027122448979591835,0.02659183673469388,0.03334693877551019
168,0.03361224489795918,0.023244897959183684,0.029306122448979583,0.02946938775510204
169,0.02524489795918366,0.023265306122448978,0.028632653061224485,0.03177551020408162
170,0.026306122448979587,0.028306122448979582,0.025183673469387755,0.03995918367346938
171,0.03538775510204081,0.035306122448979585,0.034326530612244895,0.03485714285714285
172,0.02159183673469388,0.024612244897959178,0.02834693877551021,0.031714285714285716
173,0.024836734693877534,0.02204081632653061,0.026612244897959186,0.033979591836734685
174,0.02628571428571429,0.029265306122448983,0.026448979591836737,0.03036734693877551
175,0.02240816326530613,0.03083673469387754,0.03140816326530612,0.028285714285714292
176,0.025102040816326537,0.03181632653061223,0.02846938775510203,0.02871428571428571
177,0.02097959183673469,0.025979591836734692,0.026816326530612243,0.03477551020408163
178,0.030530612244897958,0.027183673469387753,0.024448979591836742,0.03881632653061224
179,0.026469387755102037,0.02818367346938775,0.02524489795918368,0.03579591836734693
180,0.025836734693877542,0.030102040816326527,0.02712244897959183,0.030244897959183673
181,0.021367346938775504,0.026530612244897965,0.02783673469387754,0.03128571428571428
182,0.023448979591836727,0.028530612244897956,0.030693877551020408,0.03371428571428571
183,0.02375510204081633,0.031020408163265296,0.028224489795918368,0.03416326530612243
184,0.026346938775510188,0.030142857142857134,0.029122448979591837,0.03348979591836734
185,0.02473469387755102,0.026367346938775512,0.028061224489795908,0.03375510204081632
186,0.02610204081632653,0.028183673469387754,0.024816326530612248,0.028367346938775507
187,0.024836734693877545,0.029346938775510197,0.03044897959183672,0.03840816326530611
188,0.02673469387755101,0.0273265306122449,0.02851020408163265,0.03938775510204082
189,0.025714285714285717,0.03197959183673468,0.027244897959183664,0.032367346938775514
190,0.02981632653061223,0.03404081632653061,0.028102040816326522,0.03348979591836735
191,0.019816326530612247,0.027040816326530596,0.02726530612244897,0.031346938775510196
192,0.025061224489795923,0.026612244897959197,0.02991836734693878,0.052102040816326536
193,0.03297959183673467,0.027408163265306124,0.030326530612244895,0.03826530612244897
194,0.029183673469387755,0.02569387755102041,0.02951020408163266,0.03730612244897957
195,0.02730612244897958,0.03046938775510202,0.029346938775510204,0.0360612244897959
196,0.02946938775510204,0.02953061224489795,0.03053061224489795,0.03502040816326529
197,0.02459183673469387,0.027306122448979585,0.040428571428571425,0.037448979591836726
198,0.024142857142857133,0.025836734693877546,0.028448979591836742,0.030632653061224493
199,0.03367346938775509,0.027469387755102038,0.027346938775510206,0.027897959183673465
200,0.02414285714285714,0.033428571428571426,0.03093877551020408,0.03359183673469387
201,0.031061224489795907,0.02948979591836734,0.02546938775510204,0.035897959183673465
202,0.027061224489795924,0.027979591836734694,0.026571428571428583,0.03130612244897959
203,0.02642857142857143,0.03028571428571429,0.035448979591836724,0.04916326530612244
204,0.02589795918367346,0.031061224489795924,0.0296326530612245,0.03451020408163265
205,0.024469387755102035,0.026102040816326524,0.028428571428571428,0.038326530612244884
206,0.03189795918367347,0.027204081632653056,0.029061224489795926,0.03883673469387754
207,0.024530612244897956,0.031408163265306106,0.027224489795918363,0.03108163265306122
208,0.028510204081632653,0.031040816326530607,0.029224489795918362,0.03365306122448979
209,0.03481632653061223,0.030632653061224487,0.02983673469387755,0.03618367346938775
210,0.023857142857142858,0.025122448979591833,0.0296734693877551,0.03185714285714286
211,0.029816326530612235,0.03161224489795917,0.032285714285714286,0.028469387755102032
212,0.024061224489795915,0.021734693877551024,0.029897959183673467,0.03471428571428571
213,0.025551020408163268,0.03144897959183673,0.029938775510204078,0.03589795918367347
214,0.024653061224489792,0.0283469387755102,0.03273469387755101,0.031367346938775506
215,0.02393877551020408,0.034857142857142864,0.03014285714285714,0.03361224489795918
216,0.022265306122448977,0.02693877551020408,0.03157142857142856,0.03179591836734694
217,0.02559183673469388,0.03114285714285713,0.029020408163265305,0.03655102040816324
218,0.036142857142857136,0.023836734693877565,0.029959183673469388,0.031938775510204076
219,0.028346938775510203,0.031632653061224474,0.033224489795918355,0.0376734693877551
220,0.024367346938775514,0.03283673469387754,0.03477551020408163,0.031734693877551026
221,0.033857142857142856,0.02808163265306122,0.02795918367346939,0.031183673469387756
222,0.02926530612244897,0.03344897959183671,0.038265306122448974,0.03291836734693876
223,0.03099999999999999,0.033591836734693875,0.03051020408163265,0.03993877551020407
224,0.027142857142857132,0.02946938775510203,0.033734693877551014,0.031632653061224494
225,0.02753061224489795,0.027673469387755105,0.028163265306122447,0.036204081632653054
226,0.025163265306122444,0.026469387755102047,0.02773469387755102,0.03212244897959183
227,0.029530612244897957,0.030102040816326527,0.03693877551020407,0.03232653061224489
228,0.028959183673469387,0.031122448979591835,0.033510204081632654,0.032387755102040804
229,0.023673469387755105,0.03314285714285714,0.03142857142857142,0.03179591836734693
230,0.02461224489795918,0.025877551020408163,0.027244897959183674,0.03479591836734692
231,0.02838775510204081,0.032346938775510196,0.029673469387755096,0.038122448979591834
232,0.024959183673469377,0.030632653061224497,0.026959183673469382,0.035530612244897945
233,0.02289795918367346,0.02257142857142858,0.03138775510204081,0.03140816326530611
234,0.028102040816326525,0.027408163265306124,0.028040816326530615,0.040081632653061215
235,0.025551020408163257,0.02981632653061224,0.031081632653061218,0.02995918367346938
236,0.02230612244897959,0.030489795918367337,0.031081632653061204,0.03169387755102039
237,0.03455102040816324,0.033326530612244894,0.03455102040816324,0.033571428571428565
238,0.025612244897959168,0.02887755102040816,0.031693877551020405,0.037469387755102036
239,0.04461224489795918,0.02861224489795918,0.03614285714285713,0.033244897959183665
240,0.027408163265306092,0.02730612244897959,0.032367346938775514,0.03285714285714286
241,0.03357142857142855,0.026387755102040816,0.034224489795918356,0.037122448979591834
242,0.026571428571428562,0.028367346938775507,0.035734693877551016,0.038408163265306106
243,0.032428571428571425,0.029387755102040815,0.0844081632653061,0.03310204081632652
244,0.02787755102040815,0.02906122448979591,0.03244897959183673,0.033653061224489786
245,0.026857142857142847,0.028857142857142852,0.03481632653061225,0.03187755102040815
246,0.02961224489795917,0.02961224489795917,0.029816326530612246,0.03669387755102041
247,0.02455102040816326,0.029612244897959186,0.03122448979591836,0.03742857142857142
248,0.030489795918367337,0.03477551020408164,0.02769387755102041,0.037204081632653055
249,0.027612244897959163,0.029346938775510194,0.03597959183673468,0.036816326530612224
250,0.027040816326530607,0.025510204081632657,0.03826530612244897,0.0400408163265306
251,0.030959183673469375,0.027816326530612237,0.038591836734693866,0.04381632653061224
252,0.02795918367346938,0.03120408163265306,0.03310204081632652,0.03051020408163265
253,0.026020408163265306,0.027081632653061224,0.04326530612244897,0.03977551020408161
254,0.0256734693877551,0.03179591836734693,0.033571428571428565,0.031244897959183667
255,0.021816326530612235,0.03046938775510203,0.030387755102040812,0.04089795918367344
256,0.01955102040816325,0.029775510204081625,0.028755102040816327,0.03512244897959183
257,0.025734693877551024,0.032979591836734684,0.03016326530612245,0.03436734693877551
258,0.01673469387755102,0.0330816326530612,0.03714285714285714,0.03583673469387753
259,0.026510204081632637,0.03489795918367346,0.03926530612244898,0.03406122448979591
260,0.026591836734693872,0.027836734693877544,0.03326530612244898,0.03155102040816327
261,0.02508163265306121,0.028551020408163267,0.033673469387755096,0.033224489795918376
262,0.024408163265306114,0.028510204081632653,0.02953061224489796,0.034857142857142843
263,0.030551020408163255,0.02953061224489796,0.03322448979591836,0.03293877551020408
264,0.022632653061224497,0.03455102040816325,0.03361224489795917,0.03312244897959183
265,0.026142857142857127,0.028938775510204063,0.028285714285714275,0.041081632653061216
266,0.029857142857142843,0.03346938775510203,0.030448979591836733,0.03646938775510203
267,0.03051020408163264,0.03851020408163265,0.03581632653061224,0.03795918367346937
268,0.02477551020408162,0.03604081632653061,0.03387755102040816,0.03781632653061223
269,0.02636734693877552,0.030938775510204082,0.03393877551020407,0.035306122448979585
270,0.02759183673469388,0.032040816326530615,0.0333469387755102,0.032408163265306114
271,0.027448979591836727,0.028816326530612238,0.04265306122448979,0.03375510204081632
272,0.024285714285714275,0.029530612244897957,0.02838775510204081,0.03330612244897958
273,0.02606122448979591,0.032448979591836735,0.034653061224489794,0.03444897959183673
274,0.02551020408163265,0.02763265306122449,0.030224489795918373,0.03604081632653061
275,0.024938775510204087,0.03246938775510204,0.03561224489795917,0.0367142857142857
276,0.02893877551020407,0.028612244897959178,0.03791836734693876,0.03516326530612244
277,0.03489795918367347,0.027448979591836734,0.03261224489795918,0.03859183673469387
278,0.027571428571428556,0.030000000000000002,0.03320408163265306,0.0453469387755102
279,0.031530612244897956,0.027224489795918363,0.03138775510204081,0.035714285714285705
280,0.029816326530612235,0.03179591836734693,0.03697959183673469,0.030571428571428572
281,0.03159183673469387,0.03575510204081632,0.03306122448979591,0.028571428571428574
282,0.02867346938775511,0.02718367346938776,0.03112244897959184,0.03128571428571429
283,0.03853061224489794,0.03048979591836734,0.032673469387755096,0.03330612244897959
284,0.02685714285714286,0.033816326530612235,0.03555102040816326,0.033571428571428565
285,0.03387755102040815,0.03514285714285713,0.032755102040816324,0.03375510204081632
286,0.032387755102040804,0.02812244897959183,0.036367346938775504,0.03257142857142857
287,0.026122448979591834,0.030224489795918352,0.03636734693877549,0.03428571428571429
288,0.032346938775510196,0.033102040816326526,0.032142857142857126,0.038571428571428555
289,0.029,0.032081632653061215,0.028061224489795908,0.03485714285714285
290,0.028204081632653057,0.025795918367346942,0.03904081632653059,0.035938775510204087
291,0.028877551020408173,0.028285714285714282,0.03279591836734693,0.03583673469387755
292,0.03265306122448978,0.03471428571428571,0.03657142857142857,0.035448979591836724
293,0.032836734693877545,0.033224489795918355,0.035142857142857135,0.0300204081632653
294,0.03224489795918368,0.026693877551020408,0.036714285714285706,0.03720408163265305
295,0.028102040816326525,0.04191836734693876,0.03642857142857143,0.03579591836734694
296,0.029408163265306122,0.02979591836734694,0.03230612244897959,0.03357142857142858
297,0.02824489795918367,0.028714285714285696,0.03257142857142857,0.03530612244897959
298,0.027734693877551012,0.0286734693877551,0.03510204081632652,0.033489795918367336
299,0.026897959183673447,0.03506122448979591,0.03306122448979591,0.03481632653061223
300,0.02873469387755102,0.029632653061224486,0.028469387755102035,0.04212244897959183
301,0.02753061224489795,0.026591836734693876,0.03381632653061224,0.03681632653061224
302,0.029102040816326526,0.029959183673469367,0.03695918367346938,0.03577551020408162
303,0.029510204081632654,0.036040816326530604,0.03412244897959184,0.04648979591836732
304,0.029673469387755103,0.03289795918367346,0.03975510204081632,0.03457142857142857
305,0.025428571428571425,0.031326530612244885,0.030959183673469375,0.0413877551020408
306,0.027387755102040817,0.028020408163265308,0.030183673469387745,0.03742857142857143
307,0.03551020408163265,0.028612244897959188,0.032204081632653044,0.034918367346938775
308,0.034857142857142843,0.03855102040816325,0.03195918367346938,0.04148979591836734
309,0.03389795918367345,0.030632653061224483,0.03599999999999999,0.03708163265306121
310,0.02748979591836734,0.03948979591836734,0.03271428571428572,0.03285714285714285
311,0.02626530612244898,0.030897959183673468,0.03451020408163265,0.042061224489795906
312,0.02289795918367346,0.04491836734693875,0.033326530612244894,0.04038775510204081
313,0.03140816326530613,0.029551020408163268,0.034877551020408154,0.03502040816326531
314,0.025755102040816324,0.03128571428571428,0.03310204081632654,0.030591836734693872
315,0.027795918367346944,0.035040816326530604,0.03426530612244896,0.028775510204081627
316,0.03418367346938776,0.038163265306122456,0.03777551020408162,0.03369387755102039
317,0.031183673469387756,0.029816326530612242,0.03618367346938774,0.03785714285714286
318,0.02930612244897959,0.037795918367346915,0.03575510204081632,0.0380204081632653
319,0.03904081632653059,0.03155102040816325,0.03497959183673465,0.0423877551020408
320,0.03330612244897959,0.03428571428571429,0.03655102040816327,0.03471428571428572
321,0.02900000000000001,0.03614285714285714,0.03124489795918367,0.036
322,0.033387755102040804,0.030020408163265313,0.02644897959183674,0.03530612244897959
323,0.03183673469387754,0.032653061224489785,0.030387755102040812,0.038877551020408165
324,0.030551020408163255,0.03414285714285714,0.03408163265306123,0.03344897959183673
325,0.029938775510204085,0.02826530612244897,0.03197959183673469,0.03510204081632653
326,0.025306122448979597,0.036653061224489795,0.027673469387755095,0.03451020408163265
327,0.033897959183673464,0.036204081632653054,0.04381632653061222,0.03571428571428571
328,0.033163265306122444,0.034979591836734686,0.08499999999999998,0.033428571428571426
329,0.027979591836734683,0.03775510204081631,0.03636734693877552,0.033142857142857134
330,0.029632653061224482,0.03814285714285713,0.05044897959183674,0.03818367346938776
331,0.026816326530612247,0.0377142857142857,0.04991836734693879,0.04018367346938774
332,0.03422448979591836,0.035244897959183674,0.0390204081632653,0.03357142857142855
333,0.031673469387755095,0.03379591836734694,0.03179591836734694,0.035306122448979585
334,0.03308163265306122,0.03461224489795918,0.02997959183673466,0.036489795918367346
335,0.029285714285714286,0.03646938775510203,0.09591836734693877,0.03591836734693877
336,0.027999999999999987,0.039591836734693873,0.06410204081632652,0.04085714285714284
337,0.03067346938775509,0.033714285714285704,0.04914285714285723,0.04006122448979591
338,0.029244897959183665,0.031510204081632645,0.05014285714285705,0.040979591836734684
339,0.03397959183673469,0.031,0.0311836734693877,0.03853061224489795
340,0.030979591836734686,0.034204081632653045,0.06167346938775509,0.04283673469387755
341,0.028,0.0304081632653061,0.07622448979591837,0.03681632653061223
342,0.03495918367346938,0.0346734693877551,0.03518367346938777,0.03275510204081632
343,0.03355102040816327,0.0373469387755102,0.0482244897959186,0.03416326530612244
344,0.03144897959183673,0.033306122448979604,0.03430612244897959,0.034346938775510205
345,0.037938775510204074,0.03414285714285714,0.0386938775510203,0.030204081632653063
346,0.029918367346938774,0.033775510204081635,0.08767346938775507,0.03995918367346938
347,0.033183673469387755,0.03728571428571428,0.0967959183673469,0.03881632653061224
348,0.036204081632653054,0.03653061224489795,0.03436734693877551,0.034102040816326534
349,0.02773469387755102,0.037408163265306126,0.03422448979591836,0.031265306122448974
350,0.03877551020408162,0.03528571428571427,0.03575510204081632,0.03416326530612243
351,0.030938775510204086,0.03324489795918366,0.04283673469387755,0.0363469387755102
352,0.030979591836734693,0.0376326530612245,0.036265306122448965,0.035836734693877534
353,0.032102040816326526,0.03777551020408164,0.029448979591836726,0.03822448979591836
354,0.030346938775510205,0.046612244897959176,0.03214285714285714,0.04230612244897957
355,0.034040816326530596,0.03440816326530611,0.030265306122448977,0.03420408163265306
356,0.029081632653061223,0.036551020408163264,0.03724489795918367,0.03916326530612243
357,0.034510204081632655,0.030428571428571426,0.03926530612244898,0.03697959183673468
358,0.033489795918367336,0.03657142857142855,0.038775510204081626,0.039040816326530614
359,0.038489795918367334,0.0330204081632653,0.03914285714285714,0.042183673469387756
360,0.03418367346938775,0.040795918367346924,0.03695918367346938,0.033693877551020386
361,0.025693877551020393,0.032571428571428564,0.03546938775510205,0.03665306122448979
362,0.03244897959183673,0.032469387755102025,0.037530612244897954,0.03581632653061222
363,0.03175510204081632,0.040224489795918354,0.03308163265306122,0.03775510204081632
364,0.02961224489795918,0.03781632653061223,0.03457142857142856,0.04377551020408163
365,0.032346938775510196,0.03393877551020408,0.03677551020408162,0.036204081632653054
366,0.03248979591836735,0.03257142857142856,0.03957142857142854,0.03932653061224489
367,0.030612244897959186,0.03355102040816326,0.047918367346938766,0.0912857142857143
